DS_NAME,N,NL,CLF_NAME,K,HP,TRE,TESTE,E_DIFF
circles,50,0.2,svm,4,0.1,0.65,0.2,0.45
circles,50,0.2,svm,4,0.5,0.65,0.2,0.45
circles,50,0.2,svm,4,1.0,0.65,0.2,0.45
circles,50,0.2,svm,4,2.0,0.65,0.2,0.45
circles,50,0.2,svm,4,5.0,0.775,0.4,0.375
circles,50,0.2,svm,4,10.0,0.8,0.5,0.30000000000000004
circles,50,0.2,svm,4,50.0,0.95,0.5,0.44999999999999996
circles,50,0.2,svm,4,100.0,0.95,0.5,0.44999999999999996
circles,50,0.2,log_reg,5,0.001,0.525,0.7,-0.17499999999999993
circles,50,0.2,log_reg,5,0.01,0.525,0.7,-0.17499999999999993
circles,50,0.2,log_reg,5,0.1,0.575,0.7,-0.125
circles,50,0.2,log_reg,5,1.0,0.65,0.5,0.15000000000000002
circles,50,0.2,log_reg,5,10.0,0.625,0.5,0.125
circles,50,0.2,log_reg,5,100.0,0.65,0.5,0.15000000000000002
circles,50,0.2,log_reg,5,1000.0,0.65,0.5,0.15000000000000002
circles,50,0.2,svm,5,0.01,0.525,0.7,-0.17499999999999993
circles,50,0.2,svm,5,0.05,0.525,0.7,-0.17499999999999993
circles,50,0.2,svm,5,0.1,0.525,0.7,-0.17499999999999993
circles,50,0.2,svm,5,0.5,0.65,0.6,0.050000000000000044
circles,50,0.2,svm,5,1.0,0.65,0.6,0.050000000000000044
circles,50,0.2,svm,5,2.0,0.7,0.6,0.09999999999999998
circles,50,0.2,svm,5,5.0,0.75,0.7,0.050000000000000044
circles,50,0.2,svm,5,10.0,0.825,0.6,0.22499999999999998
circles,50,0.2,svm,5,50.0,0.95,0.7,0.25
circles,50,0.2,svm,5,100.0,1.0,0.7,0.30000000000000004
circles,50,0.2,log_reg,6,0.001,0.525,0.7,-0.17499999999999993
circles,50,0.2,log_reg,6,0.01,0.525,0.7,-0.17499999999999993
circles,50,0.2,log_reg,6,0.1,0.6,0.3,0.3
circles,50,0.2,log_reg,6,1.0,0.65,0.4,0.25
circles,50,0.2,log_reg,6,10.0,0.65,0.4,0.25
circles,50,0.2,log_reg,6,100.0,0.65,0.4,0.25
circles,50,0.2,log_reg,6,1000.0,0.65,0.4,0.25
circles,50,0.2,svm,6,0.01,0.525,0.7,-0.17499999999999993
circles,50,0.2,svm,6,0.05,0.525,0.7,-0.17499999999999993
circles,50,0.2,svm,6,0.1,0.625,0.5,0.125
circles,50,0.2,svm,6,0.5,0.725,0.3,0.425
circles,50,0.2,svm,6,1.0,0.75,0.4,0.35
circles,50,0.2,svm,6,2.0,0.775,0.3,0.47500000000000003
circles,50,0.2,svm,6,5.0,0.85,0.6,0.25
circles,50,0.2,svm,6,10.0,0.9,0.6,0.30000000000000004
circles,50,0.2,svm,6,50.0,0.975,0.7,0.275
circles,50,0.2,svm,6,100.0,1.0,0.7,0.30000000000000004
circles,50,0.2,log_reg,7,0.001,0.55,0.6,-0.04999999999999993
circles,50,0.2,log_reg,7,0.01,0.55,0.6,-0.04999999999999993
circles,50,0.2,log_reg,7,0.1,0.55,0.6,-0.04999999999999993
circles,50,0.2,log_reg,7,1.0,0.55,0.6,-0.04999999999999993
circles,50,0.2,log_reg,7,10.0,0.55,0.6,-0.04999999999999993
circles,50,0.2,log_reg,7,100.0,0.55,0.6,-0.04999999999999993
circles,50,0.2,log_reg,7,1000.0,0.55,0.6,-0.04999999999999993
circles,50,0.2,svm,7,0.01,0.55,0.6,-0.04999999999999993
circles,50,0.2,svm,7,0.05,0.55,0.6,-0.04999999999999993
circles,50,0.2,svm,7,0.1,0.55,0.6,-0.04999999999999993
circles,50,0.2,svm,7,0.5,0.575,0.6,-0.025000000000000022
circles,50,0.2,svm,7,1.0,0.625,0.6,0.025000000000000022
circles,50,0.2,svm,7,2.0,0.75,0.6,0.15000000000000002
circles,50,0.2,svm,7,5.0,0.775,0.6,0.17500000000000004
circles,50,0.2,svm,7,10.0,0.875,0.7,0.17500000000000004
circles,50,0.2,svm,7,50.0,0.925,0.7,0.2250000000000001
circles,50,0.2,svm,7,100.0,0.95,0.7,0.25
circles,50,0.2,log_reg,8,0.001,0.525,0.7,-0.17499999999999993
circles,50,0.2,log_reg,8,0.01,0.525,0.7,-0.17499999999999993
circles,50,0.2,log_reg,8,0.1,0.55,0.7,-0.1499999999999999
circles,50,0.2,log_reg,8,1.0,0.6,0.4,0.19999999999999996
circles,50,0.2,log_reg,8,10.0,0.6,0.4,0.19999999999999996
circles,50,0.2,log_reg,8,100.0,0.6,0.4,0.19999999999999996
circles,50,0.2,log_reg,8,1000.0,0.6,0.4,0.19999999999999996
circles,50,0.2,svm,8,0.01,0.525,0.7,-0.17499999999999993
circles,50,0.2,svm,8,0.05,0.525,0.7,-0.17499999999999993
circles,50,0.2,svm,8,0.1,0.525,0.7,-0.17499999999999993
circles,50,0.2,svm,8,0.5,0.65,0.5,0.15000000000000002
circles,50,0.2,svm,8,1.0,0.7,0.5,0.19999999999999996
circles,50,0.2,svm,8,2.0,0.7,0.6,0.09999999999999998
circles,50,0.2,svm,8,5.0,0.85,0.7,0.15000000000000002
circles,50,0.2,svm,8,10.0,0.85,0.6,0.25
circles,50,0.2,svm,8,50.0,0.975,0.6,0.375
circles,50,0.2,svm,8,100.0,0.975,0.6,0.375
circles,50,0.2,log_reg,9,0.001,0.6,0.4,0.19999999999999996
circles,50,0.2,log_reg,9,0.01,0.6,0.4,0.19999999999999996
circles,50,0.2,log_reg,9,0.1,0.6,0.4,0.19999999999999996
circles,50,0.2,log_reg,9,1.0,0.625,0.4,0.22499999999999998
circles,50,0.2,log_reg,9,10.0,0.65,0.5,0.15000000000000002
circles,50,0.2,log_reg,9,100.0,0.675,0.5,0.17500000000000004
circles,50,0.2,log_reg,9,1000.0,0.675,0.5,0.17500000000000004
circles,50,0.2,svm,9,0.01,0.6,0.4,0.19999999999999996
circles,50,0.2,svm,9,0.05,0.6,0.4,0.19999999999999996
circles,50,0.2,svm,9,0.1,0.6,0.4,0.19999999999999996
circles,50,0.2,svm,9,0.5,0.6,0.4,0.19999999999999996
circles,50,0.2,svm,9,1.0,0.625,0.4,0.22499999999999998
circles,50,0.2,svm,9,2.0,0.675,0.5,0.17500000000000004
circles,50,0.2,svm,9,5.0,0.775,0.5,0.275
circles,50,0.2,svm,9,10.0,0.825,0.5,0.32499999999999996
circles,50,0.2,svm,9,50.0,0.925,0.6,0.32500000000000007
circles,50,0.2,svm,9,100.0,0.925,0.6,0.32500000000000007
circles,50,0.2,log_reg,10,0.001,0.525,0.7,-0.17499999999999993
circles,50,0.2,log_reg,10,0.01,0.525,0.7,-0.17499999999999993
circles,50,0.2,log_reg,10,0.1,0.6,0.6,0.0
circles,50,0.2,log_reg,10,1.0,0.6,0.6,0.0
circles,50,0.2,log_reg,10,10.0,0.6,0.6,0.0
circles,50,0.2,log_reg,10,100.0,0.6,0.6,0.0
circles,50,0.2,log_reg,10,1000.0,0.6,0.6,0.0
circles,50,0.2,svm,10,0.01,0.525,0.7,-0.17499999999999993
circles,50,0.2,svm,10,0.05,0.525,0.7,-0.17499999999999993
circles,50,0.2,svm,10,0.1,0.525,0.7,-0.17499999999999993
circles,50,0.2,svm,10,0.5,0.7,0.5,0.19999999999999996
circles,50,0.2,svm,10,1.0,0.725,0.4,0.32499999999999996
circles,50,0.2,svm,10,2.0,0.725,0.5,0.22499999999999998
circles,50,0.2,svm,10,5.0,0.775,0.7,0.07500000000000007
circles,50,0.2,svm,10,10.0,0.825,0.7,0.125
circles,50,0.2,svm,10,50.0,0.975,0.6,0.375
circles,50,0.2,svm,10,100.0,0.975,0.6,0.375
circles,50,0.3,log_reg,1,0.001,0.625,0.4,0.22499999999999998
circles,50,0.3,log_reg,1,0.01,0.625,0.4,0.22499999999999998
circles,50,0.3,log_reg,1,0.1,0.625,0.4,0.22499999999999998
circles,50,0.3,log_reg,1,1.0,0.65,0.4,0.25
circles,50,0.3,log_reg,1,10.0,0.65,0.4,0.25
circles,50,0.3,log_reg,1,100.0,0.65,0.4,0.25
circles,50,0.3,log_reg,1,1000.0,0.65,0.4,0.25
circles,50,0.3,svm,1,0.01,0.575,0.4,0.17499999999999993
circles,50,0.3,svm,1,0.05,0.575,0.4,0.17499999999999993
circles,50,0.3,svm,1,0.1,0.625,0.4,0.22499999999999998
circles,50,0.3,svm,1,0.5,0.65,0.3,0.35000000000000003
circles,50,0.3,svm,1,1.0,0.7,0.3,0.39999999999999997
circles,50,0.3,svm,1,2.0,0.725,0.2,0.5249999999999999
circles,50,0.3,svm,1,5.0,0.85,0.3,0.55
circles,50,0.3,svm,1,10.0,0.925,0.3,0.625
circles,50,0.3,svm,1,50.0,0.975,0.4,0.575
circles,50,0.3,svm,1,100.0,0.975,0.4,0.575
circles,50,0.3,log_reg,2,0.001,0.525,0.5,0.025000000000000022
circles,50,0.3,log_reg,2,0.01,0.525,0.5,0.025000000000000022
circles,50,0.3,log_reg,2,0.1,0.575,0.4,0.17499999999999993
circles,50,0.3,log_reg,2,1.0,0.575,0.3,0.27499999999999997
circles,50,0.3,log_reg,2,10.0,0.575,0.3,0.27499999999999997
circles,50,0.3,log_reg,2,100.0,0.575,0.3,0.27499999999999997
circles,50,0.3,log_reg,2,1000.0,0.575,0.3,0.27499999999999997
circles,50,0.3,svm,2,0.01,0.525,0.5,0.025000000000000022
circles,50,0.3,svm,2,0.05,0.525,0.5,0.025000000000000022
circles,50,0.3,svm,2,0.1,0.525,0.4,0.125
circles,50,0.3,svm,2,0.5,0.625,0.2,0.425
circles,50,0.3,svm,2,1.0,0.675,0.3,0.37500000000000006
circles,50,0.3,svm,2,2.0,0.7,0.3,0.39999999999999997
circles,50,0.3,svm,2,5.0,0.775,0.5,0.275
circles,50,0.3,svm,2,10.0,0.85,0.6,0.25
circles,50,0.3,svm,2,50.0,1.0,0.4,0.6
circles,50,0.3,svm,2,100.0,1.0,0.4,0.6
circles,50,0.3,log_reg,3,0.001,0.6,0.5,0.09999999999999998
circles,50,0.3,log_reg,3,0.01,0.575,0.5,0.07499999999999996
circles,50,0.3,log_reg,3,0.1,0.575,0.5,0.07499999999999996
circles,50,0.3,log_reg,3,1.0,0.575,0.5,0.07499999999999996
circles,50,0.3,log_reg,3,10.0,0.575,0.5,0.07499999999999996
circles,50,0.3,log_reg,3,100.0,0.575,0.5,0.07499999999999996
circles,50,0.3,log_reg,3,1000.0,0.575,0.5,0.07499999999999996
circles,50,0.3,svm,3,0.01,0.575,0.6,-0.025000000000000022
circles,50,0.3,svm,3,0.05,0.575,0.6,-0.025000000000000022
circles,50,0.3,svm,3,0.1,0.6,0.6,0.0
circles,50,0.3,svm,3,0.5,0.6,0.6,0.0
circles,50,0.3,svm,3,1.0,0.65,0.4,0.25
circles,50,0.3,svm,3,2.0,0.675,0.5,0.17500000000000004
circles,50,0.3,svm,3,5.0,0.775,0.6,0.17500000000000004
circles,50,0.3,svm,3,10.0,0.85,0.6,0.25
circles,50,0.3,svm,3,50.0,1.0,0.6,0.4
circles,50,0.3,svm,3,100.0,1.0,0.5,0.5
circles,50,0.3,log_reg,4,0.001,0.525,0.5,0.025000000000000022
circles,50,0.3,log_reg,4,0.01,0.525,0.5,0.025000000000000022
circles,50,0.3,log_reg,4,0.1,0.55,0.5,0.050000000000000044
circles,50,0.3,log_reg,4,1.0,0.6,0.4,0.19999999999999996
circles,50,0.3,log_reg,4,10.0,0.6,0.4,0.19999999999999996
circles,50,0.3,log_reg,4,100.0,0.6,0.4,0.19999999999999996
circles,50,0.3,log_reg,4,1000.0,0.6,0.4,0.19999999999999996
circles,50,0.3,svm,4,0.01,0.525,0.5,0.025000000000000022
circles,50,0.3,svm,4,0.05,0.6,0.4,0.19999999999999996
circles,50,0.3,svm,4,0.1,0.6,0.4,0.19999999999999996
circles,50,0.3,svm,4,0.5,0.7,0.2,0.49999999999999994
circles,50,0.3,svm,4,1.0,0.725,0.3,0.425
circles,50,0.3,svm,4,2.0,0.775,0.3,0.47500000000000003
circles,50,0.3,svm,4,5.0,0.775,0.2,0.575
circles,50,0.3,svm,4,10.0,0.825,0.3,0.5249999999999999
circles,50,0.3,svm,4,50.0,0.95,0.5,0.44999999999999996
circles,50,0.3,svm,4,100.0,0.975,0.5,0.475
circles,50,0.3,log_reg,5,0.001,0.525,0.5,0.025000000000000022
circles,50,0.3,log_reg,5,0.01,0.525,0.5,0.025000000000000022
circles,50,0.3,log_reg,5,0.1,0.55,0.5,0.050000000000000044
circles,50,0.3,log_reg,5,1.0,0.6,0.5,0.09999999999999998
circles,50,0.3,log_reg,5,10.0,0.65,0.5,0.15000000000000002
circles,50,0.3,log_reg,5,100.0,0.65,0.5,0.15000000000000002
circles,50,0.3,log_reg,5,1000.0,0.65,0.5,0.15000000000000002
circles,50,0.3,svm,5,0.01,0.525,0.5,0.025000000000000022
circles,50,0.3,svm,5,0.05,0.525,0.5,0.025000000000000022
circles,50,0.3,svm,5,0.1,0.525,0.5,0.025000000000000022
circles,50,0.3,svm,5,0.5,0.65,0.6,0.050000000000000044
circles,50,0.3,svm,5,1.0,0.675,0.6,0.07500000000000007
circles,50,0.3,svm,5,2.0,0.725,0.6,0.125
circles,50,0.3,svm,5,5.0,0.825,0.6,0.22499999999999998
circles,50,0.3,svm,5,10.0,0.9,0.6,0.30000000000000004
circles,50,0.3,svm,5,50.0,1.0,0.3,0.7
circles,50,0.3,svm,5,100.0,1.0,0.5,0.5
circles,50,0.3,log_reg,6,0.001,0.525,0.5,0.025000000000000022
circles,50,0.3,log_reg,6,0.01,0.525,0.5,0.025000000000000022
circles,50,0.3,log_reg,6,0.1,0.65,0.5,0.15000000000000002
circles,50,0.3,log_reg,6,1.0,0.575,0.6,-0.025000000000000022
circles,50,0.3,log_reg,6,10.0,0.575,0.6,-0.025000000000000022
circles,50,0.3,log_reg,6,100.0,0.575,0.6,-0.025000000000000022
circles,50,0.3,log_reg,6,1000.0,0.575,0.6,-0.025000000000000022
circles,50,0.3,svm,6,0.01,0.525,0.5,0.025000000000000022
circles,50,0.3,svm,6,0.05,0.525,0.5,0.025000000000000022
circles,50,0.3,svm,6,0.1,0.65,0.6,0.050000000000000044
circles,50,0.3,svm,6,0.5,0.675,0.4,0.275
circles,50,0.3,svm,6,1.0,0.675,0.4,0.275
circles,50,0.3,svm,6,2.0,0.675,0.4,0.275
circles,50,0.3,svm,6,5.0,0.725,0.3,0.425
circles,50,0.3,svm,6,10.0,0.9,0.3,0.6000000000000001
circles,50,0.3,svm,6,50.0,0.975,0.5,0.475
circles,50,0.3,svm,6,100.0,0.975,0.4,0.575
circles,50,0.3,log_reg,7,0.001,0.55,0.4,0.15000000000000002
circles,50,0.3,log_reg,7,0.01,0.55,0.4,0.15000000000000002
circles,50,0.3,log_reg,7,0.1,0.6,0.4,0.19999999999999996
circles,50,0.3,log_reg,7,1.0,0.65,0.6,0.050000000000000044
circles,50,0.3,log_reg,7,10.0,0.625,0.6,0.025000000000000022
circles,50,0.3,log_reg,7,100.0,0.625,0.6,0.025000000000000022
circles,50,0.3,log_reg,7,1000.0,0.625,0.6,0.025000000000000022
circles,50,0.3,svm,7,0.01,0.55,0.4,0.15000000000000002
circles,50,0.3,svm,7,0.05,0.55,0.4,0.15000000000000002
circles,50,0.3,svm,7,0.1,0.55,0.4,0.15000000000000002
circles,50,0.3,svm,7,0.5,0.65,0.4,0.25
circles,50,0.3,svm,7,1.0,0.65,0.5,0.15000000000000002
circles,50,0.3,svm,7,2.0,0.725,0.5,0.22499999999999998
circles,50,0.3,svm,7,5.0,0.775,0.4,0.375
circles,50,0.3,svm,7,10.0,0.825,0.4,0.42499999999999993
circles,50,0.3,svm,7,50.0,0.95,0.4,0.5499999999999999
circles,50,0.3,svm,7,100.0,1.0,0.4,0.6
circles,50,0.3,log_reg,8,0.001,0.525,0.5,0.025000000000000022
circles,50,0.3,log_reg,8,0.01,0.525,0.5,0.025000000000000022
circles,50,0.3,log_reg,8,0.1,0.55,0.4,0.15000000000000002
circles,50,0.3,log_reg,8,1.0,0.6,0.4,0.19999999999999996
circles,50,0.3,log_reg,8,10.0,0.6,0.4,0.19999999999999996
circles,50,0.3,log_reg,8,100.0,0.6,0.4,0.19999999999999996
circles,50,0.3,log_reg,8,1000.0,0.6,0.4,0.19999999999999996
circles,50,0.3,svm,8,0.01,0.525,0.5,0.025000000000000022
circles,50,0.3,svm,8,0.05,0.525,0.5,0.025000000000000022
circles,50,0.3,svm,8,0.1,0.575,0.5,0.07499999999999996
circles,50,0.3,svm,8,0.5,0.65,0.6,0.050000000000000044
circles,50,0.3,svm,8,1.0,0.7,0.7,0.0
circles,50,0.3,svm,8,2.0,0.725,0.5,0.22499999999999998
circles,50,0.3,svm,8,5.0,0.8,0.6,0.20000000000000007
circles,50,0.3,svm,8,10.0,0.875,0.5,0.375
circles,50,0.3,svm,8,50.0,0.975,0.4,0.575
circles,50,0.3,svm,8,100.0,0.975,0.4,0.575
circles,50,0.3,log_reg,9,0.001,0.55,0.4,0.15000000000000002
circles,50,0.3,log_reg,9,0.01,0.55,0.4,0.15000000000000002
circles,50,0.3,log_reg,9,0.1,0.6,0.1,0.5
circles,50,0.3,log_reg,9,1.0,0.6,0.3,0.3
circles,50,0.3,log_reg,9,10.0,0.6,0.3,0.3
circles,50,0.3,log_reg,9,100.0,0.6,0.3,0.3
circles,50,0.3,log_reg,9,1000.0,0.6,0.3,0.3
circles,50,0.3,svm,9,0.01,0.55,0.4,0.15000000000000002
circles,50,0.3,svm,9,0.05,0.55,0.4,0.15000000000000002
circles,50,0.3,svm,9,0.1,0.625,0.2,0.425
circles,50,0.3,svm,9,0.5,0.65,0.2,0.45
circles,50,0.3,svm,9,1.0,0.675,0.1,0.5750000000000001
circles,50,0.3,svm,9,2.0,0.725,0.2,0.5249999999999999
circles,50,0.3,svm,9,5.0,0.775,0.2,0.575
circles,50,0.3,svm,9,10.0,0.875,0.2,0.675
circles,50,0.3,svm,9,50.0,0.975,0.3,0.675
circles,50,0.3,svm,9,100.0,1.0,0.3,0.7
circles,50,0.3,log_reg,10,0.001,0.6,0.2,0.39999999999999997
circles,50,0.3,log_reg,10,0.01,0.6,0.2,0.39999999999999997
circles,50,0.3,log_reg,10,0.1,0.6,0.2,0.39999999999999997
circles,50,0.3,log_reg,10,1.0,0.625,0.4,0.22499999999999998
circles,50,0.3,log_reg,10,10.0,0.6,0.4,0.19999999999999996
circles,50,0.3,log_reg,10,100.0,0.6,0.4,0.19999999999999996
circles,50,0.3,log_reg,10,1000.0,0.6,0.4,0.19999999999999996
circles,50,0.3,svm,10,0.01,0.6,0.2,0.39999999999999997
circles,50,0.3,svm,10,0.05,0.6,0.2,0.39999999999999997
circles,50,0.3,svm,10,0.1,0.6,0.2,0.39999999999999997
circles,50,0.3,svm,10,0.5,0.6,0.2,0.39999999999999997
circles,50,0.3,svm,10,1.0,0.725,0.2,0.5249999999999999
circles,50,0.3,svm,10,2.0,0.75,0.3,0.45
circles,50,0.3,svm,10,5.0,0.75,0.3,0.45
circles,50,0.3,svm,10,10.0,0.8,0.4,0.4
circles,50,0.3,svm,10,50.0,0.925,0.2,0.7250000000000001
circles,50,0.3,svm,10,100.0,0.95,0.2,0.75
circles,50,0.4,log_reg,1,0.001,0.65,0.5,0.15000000000000002
circles,50,0.4,log_reg,1,0.01,0.65,0.5,0.15000000000000002
circles,50,0.4,log_reg,1,0.1,0.625,0.5,0.125
circles,50,0.4,log_reg,1,1.0,0.65,0.5,0.15000000000000002
circles,50,0.4,log_reg,1,10.0,0.65,0.5,0.15000000000000002
circles,50,0.4,log_reg,1,100.0,0.625,0.5,0.125
circles,50,0.4,log_reg,1,1000.0,0.625,0.5,0.125
circles,50,0.4,svm,1,0.01,0.6,0.5,0.09999999999999998
circles,50,0.4,svm,1,0.05,0.6,0.5,0.09999999999999998
circles,50,0.4,svm,1,0.1,0.625,0.5,0.125
circles,50,0.4,svm,1,0.5,0.625,0.5,0.125
circles,50,0.4,svm,1,1.0,0.675,0.4,0.275
circles,50,0.4,svm,1,2.0,0.8,0.3,0.5
circles,50,0.4,svm,1,5.0,0.85,0.3,0.55
circles,50,0.4,svm,1,10.0,0.9,0.3,0.6000000000000001
circles,50,0.4,svm,1,50.0,0.975,0.1,0.875
circles,50,0.4,svm,1,100.0,1.0,0.4,0.6
circles,50,0.4,log_reg,2,0.001,0.55,0.2,0.35000000000000003
circles,50,0.4,log_reg,2,0.01,0.55,0.2,0.35000000000000003
circles,50,0.4,log_reg,2,0.1,0.55,0.4,0.15000000000000002
circles,50,0.4,log_reg,2,1.0,0.725,0.5,0.22499999999999998
circles,50,0.4,log_reg,2,10.0,0.725,0.5,0.22499999999999998
circles,50,0.4,log_reg,2,100.0,0.725,0.5,0.22499999999999998
circles,50,0.4,log_reg,2,1000.0,0.725,0.5,0.22499999999999998
circles,50,0.4,svm,2,0.01,0.55,0.2,0.35000000000000003
circles,50,0.4,svm,2,0.05,0.55,0.2,0.35000000000000003
circles,50,0.4,svm,2,0.1,0.525,0.3,0.22500000000000003
circles,50,0.4,svm,2,0.5,0.6,0.5,0.09999999999999998
circles,50,0.4,svm,2,1.0,0.65,0.2,0.45
circles,50,0.4,svm,2,2.0,0.8,0.3,0.5
circles,50,0.4,svm,2,5.0,0.875,0.3,0.575
circles,50,0.4,svm,2,10.0,1.0,0.2,0.8
circles,50,0.4,svm,2,50.0,1.0,0.2,0.8
circles,50,0.4,svm,2,100.0,1.0,0.3,0.7
circles,50,0.4,log_reg,3,0.001,0.525,0.3,0.22500000000000003
circles,50,0.4,log_reg,3,0.01,0.525,0.3,0.22500000000000003
circles,50,0.4,log_reg,3,0.1,0.625,0.4,0.22499999999999998
circles,50,0.4,log_reg,3,1.0,0.625,0.5,0.125
circles,50,0.4,log_reg,3,10.0,0.625,0.6,0.025000000000000022
circles,50,0.4,log_reg,3,100.0,0.625,0.6,0.025000000000000022
circles,50,0.4,log_reg,3,1000.0,0.625,0.6,0.025000000000000022
circles,50,0.4,svm,3,0.01,0.525,0.3,0.22500000000000003
circles,50,0.4,svm,3,0.05,0.525,0.3,0.22500000000000003
circles,50,0.4,svm,3,0.1,0.675,0.4,0.275
circles,50,0.4,svm,3,0.5,0.65,0.5,0.15000000000000002
circles,50,0.4,svm,3,1.0,0.675,0.3,0.37500000000000006
circles,50,0.4,svm,3,2.0,0.7,0.2,0.49999999999999994
circles,50,0.4,svm,3,5.0,0.825,0.3,0.5249999999999999
circles,50,0.4,svm,3,10.0,0.875,0.3,0.575
circles,50,0.4,svm,3,50.0,0.975,0.5,0.475
circles,50,0.4,svm,3,100.0,1.0,0.5,0.5
circles,50,0.4,log_reg,4,0.001,0.55,0.4,0.15000000000000002
circles,50,0.4,log_reg,4,0.01,0.55,0.4,0.15000000000000002
circles,50,0.4,log_reg,4,0.1,0.65,0.4,0.25
circles,50,0.4,log_reg,4,1.0,0.65,0.5,0.15000000000000002
circles,50,0.4,log_reg,4,10.0,0.6,0.5,0.09999999999999998
circles,50,0.4,log_reg,4,100.0,0.6,0.5,0.09999999999999998
circles,50,0.4,log_reg,4,1000.0,0.6,0.5,0.09999999999999998
circles,50,0.4,svm,4,0.01,0.55,0.4,0.15000000000000002
circles,50,0.4,svm,4,0.05,0.55,0.4,0.15000000000000002
circles,50,0.4,svm,4,0.1,0.575,0.4,0.17499999999999993
circles,50,0.4,svm,4,0.5,0.625,0.4,0.22499999999999998
circles,50,0.4,svm,4,1.0,0.65,0.4,0.25
circles,50,0.4,svm,4,2.0,0.675,0.4,0.275
circles,50,0.4,svm,4,5.0,0.8,0.3,0.5
circles,50,0.4,svm,4,10.0,0.85,0.3,0.55
circles,50,0.4,svm,4,50.0,0.95,0.4,0.5499999999999999
circles,50,0.4,svm,4,100.0,1.0,0.4,0.6
circles,50,0.4,log_reg,5,0.001,0.675,0.4,0.275
circles,50,0.4,log_reg,5,0.01,0.675,0.4,0.275
circles,50,0.4,log_reg,5,0.1,0.675,0.4,0.275
circles,50,0.4,log_reg,5,1.0,0.675,0.4,0.275
circles,50,0.4,log_reg,5,10.0,0.675,0.4,0.275
circles,50,0.4,log_reg,5,100.0,0.675,0.4,0.275
circles,50,0.4,log_reg,5,1000.0,0.675,0.4,0.275
circles,50,0.4,svm,5,0.01,0.675,0.4,0.275
circles,50,0.4,svm,5,0.05,0.675,0.4,0.275
circles,50,0.4,svm,5,0.1,0.675,0.4,0.275
circles,50,0.4,svm,5,0.5,0.7,0.4,0.29999999999999993
circles,50,0.4,svm,5,1.0,0.725,0.4,0.32499999999999996
circles,50,0.4,svm,5,2.0,0.8,0.4,0.4
circles,50,0.4,svm,5,5.0,0.875,0.4,0.475
circles,50,0.4,svm,5,10.0,0.9,0.4,0.5
circles,50,0.4,svm,5,50.0,0.95,0.5,0.44999999999999996
circles,50,0.4,svm,5,100.0,1.0,0.5,0.5
circles,50,0.4,log_reg,6,0.001,0.525,0.3,0.22500000000000003
circles,50,0.4,log_reg,6,0.01,0.525,0.3,0.22500000000000003
circles,50,0.4,log_reg,6,0.1,0.5,0.7,-0.19999999999999996
circles,50,0.4,log_reg,6,1.0,0.575,0.6,-0.025000000000000022
circles,50,0.4,log_reg,6,10.0,0.575,0.6,-0.025000000000000022
circles,50,0.4,log_reg,6,100.0,0.575,0.6,-0.025000000000000022
circles,50,0.4,log_reg,6,1000.0,0.575,0.6,-0.025000000000000022
circles,50,0.4,svm,6,0.01,0.525,0.3,0.22500000000000003
circles,50,0.4,svm,6,0.05,0.525,0.3,0.22500000000000003
circles,50,0.4,svm,6,0.1,0.55,0.6,-0.04999999999999993
circles,50,0.4,svm,6,0.5,0.675,0.6,0.07500000000000007
circles,50,0.4,svm,6,1.0,0.7,0.5,0.19999999999999996
circles,50,0.4,svm,6,2.0,0.825,0.3,0.5249999999999999
circles,50,0.4,svm,6,5.0,0.875,0.2,0.675
circles,50,0.4,svm,6,10.0,0.925,0.2,0.7250000000000001
circles,50,0.4,svm,6,50.0,1.0,0.3,0.7
circles,50,0.4,svm,6,100.0,1.0,0.3,0.7
circles,50,0.4,log_reg,7,0.001,0.625,0.6,0.025000000000000022
circles,50,0.4,log_reg,7,0.01,0.65,0.6,0.050000000000000044
circles,50,0.4,log_reg,7,0.1,0.575,0.7,-0.125
circles,50,0.4,log_reg,7,1.0,0.575,0.5,0.07499999999999996
circles,50,0.4,log_reg,7,10.0,0.575,0.5,0.07499999999999996
circles,50,0.4,log_reg,7,100.0,0.575,0.5,0.07499999999999996
circles,50,0.4,log_reg,7,1000.0,0.575,0.5,0.07499999999999996
circles,50,0.4,svm,7,0.01,0.575,0.7,-0.125
circles,50,0.4,svm,7,0.05,0.575,0.7,-0.125
circles,50,0.4,svm,7,0.1,0.6,0.6,0.0
circles,50,0.4,svm,7,0.5,0.675,0.4,0.275
circles,50,0.4,svm,7,1.0,0.625,0.4,0.22499999999999998
circles,50,0.4,svm,7,2.0,0.65,0.4,0.25
circles,50,0.4,svm,7,5.0,0.825,0.4,0.42499999999999993
circles,50,0.4,svm,7,10.0,0.95,0.5,0.44999999999999996
circles,50,0.4,svm,7,50.0,0.975,0.4,0.575
circles,50,0.4,svm,7,100.0,1.0,0.4,0.6
circles,50,0.4,log_reg,8,0.001,0.65,0.4,0.25
circles,50,0.4,log_reg,8,0.01,0.625,0.5,0.125
circles,50,0.4,log_reg,8,0.1,0.65,0.5,0.15000000000000002
circles,50,0.4,log_reg,8,1.0,0.625,0.6,0.025000000000000022
circles,50,0.4,log_reg,8,10.0,0.625,0.6,0.025000000000000022
circles,50,0.4,log_reg,8,100.0,0.625,0.6,0.025000000000000022
circles,50,0.4,log_reg,8,1000.0,0.625,0.6,0.025000000000000022
circles,50,0.4,svm,8,0.01,0.65,0.5,0.15000000000000002
